@id	network	ref	direction	name	route
13212780	Municipality of Anchorage	40		Bus 40: Downtown Transit Center => Anchorage International Airport	bus
13256954	lwn			K'esugi Ridge Trail	hiking
13410164					
13526173	KachemakMarathon			Marathon Connector Trail	piste
13530766				Randy's Loop	piste
13530767				Service Loop	piste
13530768				Hillside Loop	piste
13530769				Besh Loop	piste
14162788				Trans-Alaska Pipeline - Fuel Gas Line	pipeline
14171889				NSB City Bus	bus
14393768	lwn			Caines Head Trail	hiking
14453653	Matsu			2.75Km Race Course	piste
14453654	Matsu			3.75Km Race Course	piste
14459827		VT1		Southbound VT Commuter Service	bus
14459828		VT1		Northbound VT Commuter Service	bus
14460001		92		Bus 92: Southbound Eagle River Commuter Service	bus
14460002		92		Bus 92: Northbound Eagle River Commuter Service	bus
14460130		Blue		Blue: Girdwood Town Route towards Seward Hwy	bus
14460131		Green		Green: Girdwood Town Route towards Alyeska Tramway	bus
14460145	Ketchikan Gateway Borough	Green		Green Line Loop	bus
14478075	MM			Swampguni Loop	piste
14554464		55		Route 55: Dimond Transit Center -> Alaska Native Medical Center	bus
14554466		35		Route 35: Dimond Transit Center -> Downtown Transit Center	bus
14554504		20		Route 20: Alaska Native Medical Center -> Downtown Transit Center	bus
14554579		30		Route 30: DeBarr & Muldoon NNE -> Downtown Transit Center	bus
14554588	People Mover	21		​Route 21: Mountain View - Northway	bus
14554608		25		Route 25: VA Clinic -> Downtown Transit Center	bus
14554699	People Mover	41		Route 41: Government Hill	bus
14554700	People Mover	11		Route 11: Fairview - Senior Center	bus
14554705		85		Route 85: Dimond Transit Center -> City Hall	bus
14554708	People Mover	65		Route 65 Loop	bus
14554782		31		Route 31: Centennial Village -> Northway Mall	bus
14557097	People Mover	10		Route 10: DeBarr & Muldoon NNE -> Downtown Transit Center	bus
14562155		20		Route 20: Downtown Transit Center -> Alaska Native Medical Center	bus
14562175		30		Route 30: Downtown Transit Center -> DeBarr & Muldoon NNE	bus
14562190		25		Route 25: Downtown Transit Center -> VA Clinic	bus
14562197		55		Route 55: Alaska Native Medical Center -> Dimond Transit Center	bus
14562209		35		Route 35: Downtown Transit Center -> Dimond Transit Center	bus
14562221	People Mover	85		Route 85: City Hall -> Dimond Transit Center	bus
14562228		31		Route 31: Northway Mall -> Centennial Village	bus
14750828	Capital Transit	4		4 Mendenhall Loop Clockwise	bus
14750829	Capital Transit	3		3 Mendenhall Loop Counterclockwise	bus
14750867	Capital Transit	1		1 Douglas	bus
14750932	Capital Transit	6		6 Riverside / Airport Connector	bus
14751317	Capital Transit	5		5 University Connector	bus
14751488	Capital Transit	8		8 Valley / Downtown Express	bus
14768789	Inter-Island Ferry Authority	Ketchikan-Hollis		Hollis -> Ketchikan	ferry
14768790	Inter-Island Ferry Authority	Ketchikan-Hollis		Ketchikan -> Hollis	ferry
14768807	Ketchikan Gateway Borough	Ketchikan-Airport		Airport -> Ketchikan	ferry
14768808	Ketchikan Gateway Borough	Ketchikan-Airport		Ketchikan -> Airport	ferry
14773088	Ketchikan Gateway Borough	Silver		Silver Line (South to Franklin Roosevelt)	bus
14773089	Ketchikan Gateway Borough	Silver		Silver Line (North to Clover Pass)	bus
14773090	Ketchikan Gateway Borough	Silver		Silver Line (South to Fawn Mountain)	bus
14773091	Ketchikan Gateway Borough	Silver		Silver Line (North to Pond Reef)	bus
14773509	The Ride	Red		Red Line	bus
14773537	The Ride	Blue		Blue Line	bus
14923210				Goldhill Baseline	piste
15036604	lhn			Thompson Pass Pack Trail	hiking
15038030				Haines Highway - Valley of the Eagles	road
15573574				Suntrana Branch	railway
15573575				Kenai Subdivision	railway
15573576				Port Mackenzie Branch	railway
15624981				Seward Highway	road
15647834				Central Subdivision	railway
15653265	lcn			Chester Creek Trail	bicycle
15657180	lcn			Campbell Creek Trail	bicycle
15661243	lcn			Ship Creek Trail	bicycle
15661250	rcn			Bird to Gird	bicycle
15669946	lcn			Coastal to Ship Creek connection	bicycle
15669947	lcn			Chester to Campbell Connector	bicycle
15669951	lcn			Campbell to Coastal connector	bicycle
15669964	lcn			Fish Creek Trail	bicycle
15671116	lcn			Mountains to Sea trail	mtb
15671121	lcn			Ship to Chester connector	bicycle
15684721	lcn			Moose Loop	bicycle
15771425	lcn			Midtown Corridor	bicycle
15771569	lcn			Spenard to Ship Creek	bicycle
15782743	lcn			Fish Creek to Coastal connector	bicycle
16005908	ncn	987			bicycle
16204311				Tok Cut-Off	road
16229128				Denali Highway	road
16265307				Edgerton Highway	road
16265363				Elliott Highway	road
16265419				Copper River Highway	road
16265497				Haines Highway	road
16266162	US:AK	1		Glenn Highway	road
16431172				Jim Mahaffey Loop	piste
16606343	lwn			Thunderbird Falls Trail	hiking
16622826	ncn	187			bicycle
16622835				Lionshead Trail	hiking
16622841				Flattop Trail	hiking
16622935	ncn	787			bicycle
16622979	ncn	387			bicycle
16623026	ncn	587			bicycle
16661028	lwn			West Butte Trail	hiking
16693695				Tony Knowles Coastal Trail	foot
16693712				Rabbit Lake Trail	hiking
16693766				Little O'Malley Peak Trail	hiking
16909137				Twin Peaks Trail	hiking
16909138				Eklutna Lakeside Trail	hiking
16909142				Bold Ridge Overlook Trail	hiking
16928249				Harp Mountain Trail	hiking
17038749	lhn			South Fork Valley Trail	hiking
17254554	lwn			Matanuska Peak Trail	hiking
17254555				McRoberts Creek Trail	hiking
17428819		20/66.03/7.5		FIS 7.5 km Mitten	piste
17428820		20/66.01/1.3		FIS 1.3km Sprint	piste
17428821		20/66.02/5.0		FIS 5km	piste
17562930	lwn			Virgin Creek Trail	hiking
17591947				Fort Ambercrombie Cliffs Loop	foot
17668853				South Fork Falls Trail	hiking
17702418	lcn			2024 Protected Bike Lane Pilot	bicycle
17808925				Wolverine Peak via Basher	hiking
17814255				McHugh Peak Trail North	hiking
17814256				McHugh Peak Trail South	hiking
17920856	lwn			Old Womens Mountain Trail	hiking
17945797				Lost Lake Trail	hiking
17945798				Primrose Trail	hiking
17945807				Meridian Lakes Trail	hiking
17946723	nwn			Iditarod National Historic Trail	hiking
17973892				Rendezvous Peak from Hiland	hiking
17973893				Rendezvous Peak from Arctic Valley	hiking
18299333				Byron Glacier Trail	hiking
18299334				Trail of Blue Ice	hiking
18481376				Yukon Kuskokwim Portage Trail	hiking
18633908	lwn			Dixie Pass trail	hiking
18746921	Skarland Trail System			Skarland Summer 6-Mile Loop	foot
19209613	lcn			A/C St shared use path	bicycle
19209619	lcn			Raspberry-Dowling cross town	bicycle
19209638	lcn			Elmore	bicycle
19209646	lcn			Campbell Creek to South Anchorage	bicycle
19212760	lcn			Airport to Jewel Lake	bicycle
19333518				Beaver Pond	piste
19333519				Beaver Pond	mtb
19662664				Mount Gordon Lyon Trail	hiking
19978284	Blue Line			Blue Line	bus
19978285	Orange Line			Orange Line	bus
19978286	Yellow Line			Yellow Line	bus
19978287	Red Line			Red Line	bus
19978288	Yellow Line			Yellow Line	bus
19978289	Yellow Line				bus
19978290	Yellow Line				bus
19978291	Yellow Line			MACS	bus
20071525				Lynx Lake Loop Canoe Trail	canoe
20071526				Little Susitna Connector Canoe Trail	canoe
20078442				Lynx Lake Skate Trail	piste
