@id	network	ref	direction	name	route
3224363	US:NY:Dutchess	4		Dutchess County Route 4	road
3224364	US:NY:Dutchess	81		Dutchess County Route 81	road
3224533	US:NY:Dutchess	59		Dutchess County Route 59	road
3224534	US:NY:Dutchess	70		Dutchess County Route 70	road
3224535	US:NY:Dutchess	83		Dutchess County Route 83	road
3225348	US:NY:Dutchess	65		Dutchess County Route 65	road
3225349	US:NY:Dutchess	86		Dutchess County Route 86	road
3225350	US:NY:Dutchess	88		Dutchess County Route 88	road
3226292	US:NY:Dutchess	23		Dutchess County Route 23	road
3226293	US:NY:Dutchess	24		Dutchess County Route 24	road
3226294	US:NY:Dutchess	26		Dutchess County Route 26	road
3226295	US:NY:Dutchess	57		Dutchess County Route 57	road
3226296	US:NY:Dutchess	6		Dutchess County Route 6	road
3226297	US:NY:Dutchess	9		Dutchess County Route 9	road
3226298	US:NY:Dutchess	90		Dutchess County Route 90	road
3226299	US:NY:Dutchess	98		Dutchess County Route 98	road
3226300	US:NY:Dutchess	99		Dutchess County Route 99	road
3226427	US:NY:Dutchess	21		Dutchess County Route 21	road
