@id	network	ref	direction	name	route
13875924				Hidden Diversity Multi-Use Trail	hiking
13912757	US:AR:Washington	199			road
13912758	US:AR:Washington	698			road
13912759	US:AR:Washington	3601			road
13912760	US:AR:Washington	4803			road
14048708	US:AR	915-2A			road
14066788	lcn	Thaden		Thaden MTB Trail	mtb
14104746	US:I	49	north		road
14104747	US:I	49	south		road
14105391	US:US	59	south		road
14105392	US:US	59	north		road
14302531	lcn	HHome		Heading Home	mtb
14302532	lcn	Tech		Tech Hub Connector	mtb
14302533	lcn	Rim		Rim Trail	mtb
14302554	lcn	TGnar		Tech Gnar	mtb
14302555	lcn	TGnar-Drop		Tech Gnar Drop Line	mtb
14302556	lcn	WW		Walter's Whistler	mtb
14302557	lcn	H2H		Highway to Heaven	mtb
14302558	lcn	Flow		Flow Hub Connector	mtb
14302566	lcn	TG-Cry-C		Tech Gnar-Cry Baby Connector	mtb
14375188	US:AR	549			road
14556655				Tennessee Gas Pipeline - 100 System (Main Line)	pipeline
14585781	rwn			Eagle Rock Loop	hiking
14603698	US:MO:Supplemental	E			road
14607447	ncn	80			bicycle
14660345					foot
14721027	ORT			ORT Bentonville DRT-NWACC	bus
14723769	ORT			ORT Rogers DRT-NWACC	bus
14723770	ORT			ORT Bentonville DRT-Forum	bus
14723771	ORT			ORT Rogers DRT-Forum	bus
14745445					foot
15000457		Loam		Loam Wolf	mtb
15000458				Climb Line	mtb
15000705	lcn	WBS		Walk/Bike Scenic Trail	bicycle
15000706	lcn	WBM		Gravette Walk-Bike Main Loop	bicycle
15006534				Hammer Pedal Connector	mtb
15006536	lcn	RSalad		Rock Salad	mtb
15006537		Assist		Pedal Assist	mtb
15006538	lcn	EsthersS		Esther's Slalom	mtb
15006539	lcn	Johnny-Alt		Here's Johnny Alt	mtb
15006691		OV		Oeste Vista	mtb
15006692		Shot		Shotgun	mtb
15006693		Bullet		Bullet	mtb
15008915		XC1		Beginner XC	mtb
15008916		Down1		Beginner Downhill	mtb
15008917		Down2		Intermediate Downhill	mtb
15008918		Jump		Jumps	mtb
15008919		Drop		Drops	mtb
15008920		Rocks		Rocks	mtb
15008921		Entry		Entrance	mtb
15008954	lcn	Traverse		Fayetteville Traverse	mtb
15014549	lcn	ST-C		Skip Town Connector	mtb
15014550	lcn	ST		Skip Town	mtb
15014551	lcn	Go		Go Ride	mtb
15027220	lcn	Snack		Snacks Attack	mtb
15027221	lcn	TraviC		Travistock Canyon	mtb
15027222	lcn	TraviC-Alt		Travistock Canyon Alt	mtb
15080845				Talimena Scenic Drive	road
15082547				Sick A More	mtb
15082757				Gateway City Park Trail	mtb
15090098		Nest		The Nest	mtb
15090099		Z		Z	mtb
15090163		OLD		Old Main	mtb
15090164		BAM		Bus-A-Move	mtb
15090165		McB		McBroom	mtb
15092767		RaDo		Railyard Downhill	mtb
15092768		RaRe		Railyard Return	mtb
15092769		Cac		Cactus	mtb
15092770				Controlled Burn (Black)	mtb
15092771		CBG		Controlled Burn (Green)	mtb
15092772				Ridgerunner (Green)	mtb
15092773				Ridgerunner (Blue)	mtb
15092774				The Grove (Green)	mtb
15092775				The Grove (Blue)	mtb
15092776				The Grove (Black)	mtb
15092777				Billy Goat (Blue)	mtb
15092778				Billy Goat (Black)	mtb
15092779				Billy Goat (Green)	mtb
15092780				Billy Goat (Black)	mtb
15177405		TLG		Through the Looking Glass	mtb
15177406		MadHat		Mad Hatter	mtb
15261708	US:I	530			road
15273365				Leopard's Loop	mtb
15273366				The Catwalk	mtb
15343580		48		Route 48	bus
15353155				North Ark Bike Course	mtb
15396625		DeRa		Devil's Racetrack	mtb
15396626		GoBr		Gold Brick	mtb
15396627		Orv		Orville	mtb
15396628		Spar		Sparky	mtb
15396629		WCTI		We Can Take It	mtb
15396630		AYCE		All You Can Eat	mtb
15396631		DOLLA		Dollar A Day	mtb
15396633		RaceHi		Racer's Hill	mtb
15400112		OV-C		Oeste Vista Connector	mtb
15410399	lcn	HdO		Hors d'Oeuvres	mtb
15415194	lcn	Powell-C		Powell St Connector	mtb
15426162		13		Route 13	bus
15445686				The Grouch	mtb
15488886	rcn			New HO Campus Greenway As Designed	bicycle
15530531					fitness_trail
15533643	lwn			Nubbin Ridge Nature Trail	hiking
15551454	lcn	TL-C		Traverse Loop Connector	mtb
15577383					running
15577384					running
15627026	US:AR:Benton	38			road
15690459	lwn			Butterfield Hiking Trail	hiking
15690741	lwn			Lake Trail	hiking
15804332	US:MO:Supplemental	F			road
15835180	lcn			Hernando Trail	bicycle
15987313	lwn			Big Creek Loop	hiking
15987314	lwn			Overlook Trail	hiking
16088827		501		ANR Line 501	pipeline
16100694				TGT Main Line	pipeline
16110502				Fayetteville Lateral	pipeline
16118219	lwn			Ducks Unlimited Park Loop	hiking
16122354	US:MO:Supplemental	BB			road
16124402				Energy Transfer Crude Oil Pipeline	pipeline
16127537				Fayetteville Express Pipeline	pipeline
16165036				Mississippi River Transmission	pipeline
16175094				Centennial Pipeline	pipeline
16195373				Mid-Valley Pipeline	pipeline
16203494				NuStar Ammonia System	pipeline
16261718				VBI - Helberg 161kV	power
16262064				Norfolk - Van Buren 161kV	power
16262242				Dardanelle Loop	power
16262243				Bull Shoals Loop	power
16262729				Norfolk - Idalia 161kV	power
16272592				Norfolk Dam - West Plains 69kV	power
16307121				TEPPCO Pipeline System	pipeline
16358468				Diamond Pipeline	pipeline
16371559	US:AR	8S			road
16658036				EZ Way	mtb
16658037				Trolls Trail	mtb
16658038				Creekside	mtb
16658039				Mule Barn	mtb
16658040				On Ya Left	mtb
16658041				The Nest	mtb
16658042				Trolls Trail Connector	mtb
16856734	US:US	78		US 78 (AR)	road
16856927	US:US	412B			road
16862232	US:AR	980			road
16862233	US:AR	980			road
16862234	US:AR	980			road
16862235	US:AR	980			road
16862236	US:AR	980			road
16862238	US:AR:Carroll	308			road
16862239	US:AR	980			road
16862240	US:AR	980			road
16862398	US:AR	980			road
16862399	US:AR	980			road
16862400	US:AR	980			road
16862401	US:AR	980			road
16862402	US:AR			Arkansas Highway 980 (Cross County)	road
16862447	US:AR	980			road
16862448	US:AR	980			road
16862449	US:AR	980			road
16862450	US:AR	980			road
16862451	US:AR	980			road
16862474	US:AR	980			road
16862475	US:AR	980			road
16862476	US:AR	980			road
16862477	US:AR	980			road
16888956	US:AR	226S			road
16888960	US:AR	226B			road
17036062	US:AR	AR 18			road
17189475					road
17327062	US:AR	23W			road
17351999	US:AR	75S			road
17362982	US:AR	127S			road
17368153	ncn	51		51 (Arkansas)	bicycle
17381577	Rock Region Metro	08		Route 08 - Rdney Parham - Outbound	bus
17381578	Rock Region Metro	08		Route 08 - Rodney Parham - Inbound	bus
17411964	US:AR	242S			road
17415546	US:AR	270			road
17422935	Rock Region Metro	02		Route 02 - South Main	bus
17435786	US:AR	326			road
17459785	US:AR	902			road
17459928	US:AR	922			road
17459977	US:AR	933			road
17460044	US:AR	946			road
17460054	US:AR	949			road
17460090	US:AR	956			road
17478386				Arkansas River Trail (eastbound)	hiking
17491971	US:US:Business	412B			road
17811130	ORT	20		ORT Route 20	bus
17821089	US:AR:Benton	298			road
17832871	US:AR:Washington	904			ref
17832872	US:AR:Washington	3804			road
17832873	US:AR:Washington	3806			road
17832874	US:AR:Washington	870			road
17832875	US:AR:Washington	88			road
17836395	US:AR:Washington	904			ref
17841351	US:AR:Washington	2104			road
17841352	US:AR:Washington	2103			road
17841353	US:AR:Washington	891			road
17841354	US:AR:Washington	892			road
17841355	US:AR:Washington	54			road
17841356	US:AR:Washington	893			road
17841357	US:AR:Washington	90			road
17841358	US:AR:Washington	883			road
17841359	US:AR:Washington	887			road
17841360	US:AR:Washington	2041			road
17841361	US:AR:Washington	888			road
17845638	lcn			Sulphur Creek Trail	bicycle
