@id	network	ref	direction	name	route
14219557	lcn			Boy Scout Trail	mtb
14219558	lcn			Base CAMP Trail	mtb
14219559	lcn			Kick Six	mtb
14219560	lcn			Armadillo Alley	mtb
14219561	lcn			Groundhogs Day	mtb
14219562	lcn	FR		Flo-Rida	mtb
14219563	lcn			For Pete's Sake	mtb
14219572	lwn			Bulldog Trail	hiking
14219573	lwn			Chasco Trail	hiking
14219574	lwn			Driskell Trail	hiking
14219575	lwn			Moonshine Trail	hiking
14219577	lwn			Whole Planet Trail	hiking
14219599	lwn			West Bluff Trail	hiking
14219600	lwn			Lowry Trail	hiking
14219601	lwn			Smokerise Trail	hiking
14219602	lwn			Sugar Tree Trail	hiking
14219603	lwn			Varnedoe Trail	hiking
14219604	lwn			Bill and Marion Certain Trail	hiking
14219615	lwn			Spring Trail	hiking
14219616	lwn			Bethel Creek Loop Trail	hiking
14219617	lwn			Carpenter Trail	hiking
14219618	lwn			Mill Trail	hiking
14219619	lwn			Falling Sink Trail	hiking
14219624	lwn			Tannehill Tramway	foot
14221009	lpn			Autauga Creek Canoe Trail	canoe
14221067	rhn			Wehle National Recreation Trail	horse
14221280	rpn			Bartram Canoe Trail	canoe
14222678	lpn			Little Bear Creek East	canoe
14222679	lpn			Bear Creek	canoe
14222680	lpn			Little Bear Creek West	canoe
14226053	lpn			Tennessee River—Wilson Lake and Pickwick Lake	canoe
14226054	lpn			Tennessee River—Pickwick Lake to Alabama-Mississippi State Line	canoe
14239158	US:AL:Houston	33			road
14246132	US:AL:Houston	8			road
14257340		MBLAA-T-T-T		Transco Gulf of Mexico Mainline	pipeline
14294291	US:AL:Geneva	41			road
14330630				The REAL Tour	road
14374203				Southeast Gas - Transmission System	pipeline
14376243	US:US:Truck	80			road
14377763	US:AL:Macon	22			road
14406111	US:AL:Houston	55			road
14438562				Genesis Pipeline - Jay System	pipeline
14447331	US:AL:Houston	95			road
14481800				Raccoon Creek - Farley 500kV	power
14502982	US:AL:Dallas	48			road
14530351	US:AL:Houston	9			road
14533763				Hunt Crude Oil Suppy Pipeline	pipeline
14539720	US:AL:Houston	203			road
14555702				Gulfstream Pipeline	pipeline
14564739	US:AL:Geneva	69			road
14564740	US:AL:Geneva	85			road
14564741	US:AL:Geneva	9			road
14564742	US:AL:Geneva	73			road
14564743	US:AL:Geneva	70			road
14569144					foot
14569145					foot
14570032	US:AL:Houston	85			road
14570066	US:AL:Houston	75			road
14573567	US:AL:Houston	81			road
14615005	Max Transit	BX		Birmingham Xpress	bus
14700339				Florida Gas Transmission - Main Line	pipeline
14719460				Midcontinent Express Pipeline	pipeline
14728030				Southeast Supply Header	pipeline
14734822				Gulf South Pipeline - Line 818	pipeline
14735220				Gulf South Pipeline - Line 311	pipeline
14735221				Southeast Market Expansion - Line 311-26	pipeline
14736772				Pascagoula Pipeline	pipeline
14736773				Tri-States NGL Pipeline	pipeline
14736774				Gulf South Pipeline - Line 300	pipeline
14873670				Tennessee Gas Pipeline - 500 System	pipeline
14981324	lcn			Horse Creek Trail	bicycle
14993557				North Brewton - Alligator Swamp 230kV	power
15034659				Alabama's Coastal Connection	road
15037415				Talladega Scenic Drive	road
15537660	US:AL:Dale	24			road
15553277				Big Creek - Ellicott 230kV	power
15610760					power
15634261				Mitchell Dam - Jordan Dam 115kV	power
15644391				Gaston - Coosa Pines 230kV	power
15646734					power
15699113				Redstone Arsenal Railroad	abandoned_railway
15714091				Fayette - Goodsprings 161kV	power
16012539	US:AL:Geneva	68			road
16079837				Sanders Ferry Ride	bicycle
16155902				Hurricane Creek MTB Trails	mtb
16271715	US:AL:Truck	52			road
16550683	US:AL:Dale	114			road
16809912	lcn			Five Mile Creek Greenway	bicycle
17081160	US:AL:Macon	43			road
17081161	US:AL:Lee	54			road
17081500	US:AL:Lee	29			road
17081501	US:AL:Lee	27			road
17081502	US:AL:Lee	852			road
17081503	US:AL:Lee	47			road
17081504	US:AL:Lee	10			road
17081505	US:AL:Lee	159			road
17081515	US:AL:Lee	61			road
17081516	US:AL:Lee	137			road
17081517	US:AL:Lee	670			road
17081518	US:AL:Lee	852			road
17081519	US:AL:Lee	57			road
17138857	US:AL:Lee	43			road
17138858	US:AL:Lee	42			road
17138859	US:AL:Lee	159			road
17138860	US:AL:Lee	44			road
17138861	US:AL:Lee	40			road
17138862	US:AL:Lee	165			road
17138863	US:AL:Lee	122			road
17138864	US:AL:Lee	136			road
17138865	US:AL:Lee	401			road
17138889	US:AL:Macon	89			road
17138894	US:AL:Macon	69			road
17141401	US:AL:Macon	26			road
17350683					foot
17609308	US:AL			County Road 22	road
17702514	US:AL:Blount	15			road
17702515	US:AL:Blount	19			road
17751064	US:AL:Autauga	1			road
17751065	US:AL:Autauga	15			road
17751066		US:AL:Autauga			road
17751067	US:AL:Autauga	9			road
17751068	US:AL:Autauga	153			road
17751069	US:AL:Autauga	78			road
17751070	US:AL:Autauga	45			road
17751071	US:AL:Autauga	101			road
17751072	US:AL:Autauga	44			road
17751073	US:AL:Autauga	43			road
17751074	US:AL:Autauga	33			road
17816438	lcn			Red Rock Trail	mtb
17816439				Eric's Trail	mtb
17816440	lcn			TTT	mtb
17816441	lcn			Mike Thompson Loop	mtb
17816442	lcn			The Bottoms	mtb
17816443				Raindance	mtb
17816444	lcn			Mayhem	mtb
17816445	lcn			USA Orange Trail	mtb
17816446				USA Red Trail	mtb
17816447	lcn			USA White Trail	mtb
17854024	US:AL:Houston	4			road
17856671				Mayor James E. Grimes River Walk	foot
17868564	lcn			Chickasabogue Park MTB Trails	mtb
17868565				Indian Loop	mtb
17959729	US:AL:Dale	25			road
18004044	US:AL:Dale	10			road
18004143	US:AL:Dale	87			road
18009207	US:AL:Dale	112			road
18209782	US:AL:Lee	661			road
18209783	US:AL:Lee	662			road
18209784	US:AL:Lee	2038			road
18209785		2039			road
18209786		64			road
18209787	US:AL:Lee	652			road
18209788	US:AL:Lee	65			road
18209789		74			road
18209790	US:AL:Lee	75			road
18209791	US:AL:Lee	76			road
18209792	US:AL:Lee	78			road
18209793	US:AL:Lee	70			road
18209794	US:AL:Lee	73			road
18209795	US:AL:Lee	72			road
18209796	US:AL:Lee	67			road
18209797	US:AL:Lee	69			road
18209798	US:AL:Lee	651			road
18209799	US:AL:Lee	71			road
18209800	US:AL:Lee	66			road
18209801	US:AL:Lee	217			road
18209802	US:AL:Lee	188			road
18209803	US:AL:Lee	393			road
18209804	US:AL:Lee	3			road
18209805	US:AL:Lee	1			road
18262411	US:AL:Macon	2			road
18262412	US:AL:Montgomery	2			road
18262413	US:AL:Macon	4			road
18262414	US:AL:Macon	9			road
18262415	US:AL:Macon	14			road
18262416	US:AL:Macon	8			road
18262417	US:AL:Macon	17			road
18262418	US:AL:Macon	48			road
18262419	US:AL:Macon	30			road
18264657	US:AL:Macon	15			road
18264658	US:AL:Macon	36			road
18264659	US:AL:Macon	1			road
18264660	US:AL:Macon	23			road
18264661	US:AL:Macon	19			road
18264662	US:AL:Macon	13			road
18264663	US:AL:Macon	49			road
18264664	US:AL:Macon	50			road
18264665	US:AL:Mcaon	42			road
18264666	US:AL:Macon	27			road
18264667	US:AL:Macon	65			road
18264668	US:AL:Macon	53			road
18457056	US:AL:Clarke	31		Clarke County Road 31	road
18457057	US:AL:Clarke	21		Clarke County Road 21	road
18487542	US:AL:Lee			864	road
18487543	US:AL:Lee			657	road
18487544	US:AL:Lee	658			road
18487545	US:AL:Lee	655			road
18487546	US:AL:Lee	654			road
18490172	US:AL:Lee	673			road
18490173	US:AL:Lee	671			road
18490174		US:AL:Lee			road
18490175	US:AL:Lee	953			road
18490176	US:AL:Lee	137			road
18490177	US:AL:Lee	8			road
18490178	US:AL:Lee	865			road
18490179	US:AL:Lee	676			road
18490180	US:AL:Lee	676			road
18490181	US:AL:Lee	60			road
18490182	US:AL:Lee	867			road
18490183	US:AL:Lee	58			road
18490184	US:AL:Lee	56			road
18490185	US:AL:Lee	669			road
18490186	US:AL:Lee	665			road
18490187	US:AL:Lee	663			road
18490188	US:AL:Lee	664			road
18490189	US:AL:Lee	668			road
18490190	US:AL:Lee	675			road
18490191	US:AL:Lee	666			road
18490192		645			road
18490193	US:AL:Lee	665			road
18490194	US:AL:Lee	6			road
18490195	US:AL:Lee	816			road
18490196	US:AL:Lee	396			road
18490197	US:AL:Lee	397			road
18490198	US:AL:Lee	815			road
